timestamp,signalQuality,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,label
"2026-07-28T02:06:40.584Z","25","24","57","610760","206866","44403","50205","33245","47651","32897","17519",""
"2026-07-28T02:06:41.376Z","0","26","61","61223","12799","11502","1110","3814","2097","704","1130",""
"2026-07-28T02:06:47.862Z","0","37","54","980449","64162","4252","16348","13523","8943","17774","5389",""
"2026-07-28T02:06:48.948Z","0","50","40","68238","16032","7039","7064","9634","9142","7039","4527",""
"2026-07-28T02:06:49.740Z","0","48","66","854637","24808","43582","13990","3026","5179","7670","3038",""
"2026-07-28T02:06:51.131Z","0","37","61","257490","174186","13472","14153","12179","5859","6701","3164",""
"2026-07-28T02:06:52.313Z","0","44","75","1433129","658734","570439","228771","168190","343520","194974","48623",""
"2026-07-28T02:06:53.381Z","0","23","70","191622","201906","45814","11200","6975","7610","4803","4523",""
"2026-07-28T02:06:54.113Z","0","20","53","647462","82814","16880","6927","7200","4970","3278","2461",""
"2026-07-28T02:06:55.127Z","51","20","53","579983","222835","50845","76437","9963","17000","11471","4258",""
"2026-07-28T02:06:55.926Z","0","23","70","615851","131652","160784","13127","13089","11329","8290","4159",""
"2026-07-28T02:06:56.706Z","0","13","60","376905","53081","8489","3659","4379","5222","4362","1394",""
"2026-07-28T02:06:58.188Z","0","23","70","1518621","97219","72192","52106","22036","17124","41661","12868",""
"2026-07-28T02:06:59.976Z","0","29","70","111598","37983","7950","4202","3448","4117","1235","947",""
"2026-07-28T02:07:00.929Z","0","30","50","176494","135381","9603","6745","9562","6841","7851","12272",""
"2026-07-28T02:07:02.136Z","0","40","53","682573","14124","21287","17200","17145","25198","15214","2581",""
"2026-07-28T02:07:03.389Z","0","35","54","184765","190079","53734","25820","9337","14904","24597","9111",""
"2026-07-28T02:07:08.039Z","0","35","51","42419","16195","4717","2230","3622","2111","2952","574",""
"2026-07-28T02:07:09.114Z","0","41","23","48448","24051","1578","1015","1240","730","1201","998",""
"2026-07-28T02:07:10.326Z","0","61","27","70303","80333","7638","6693","19170","20986","7439","6724",""
"2026-07-28T02:07:10.883Z","0","54","29","985358","111511","14927","4434","23301","16523","22852","8532",""
"2026-07-28T02:07:11.999Z","0","74","44","203677","19801","10708","6469","4877","7367","8240","1044",""
"2026-07-28T02:07:13.331Z","0","66","38","204896","27538","3644","2057","1965","6968","12703","1580",""
"2026-07-28T02:07:14.994Z","0","61","50","62302","17140","1758","9649","7932","4007","8318","7380",""
"2026-07-28T02:07:17.442Z","0","60","61","354819","22411","6876","8001","5261","4432","5711","1444",""
"2026-07-28T02:07:18.948Z","0","29","54","627541","24441","4374","2888","5391","1647","951","737",""
"2026-07-28T02:07:19.889Z","0","34","56","326752","16064","8287","3703","2585","4261","1849","669",""
"2026-07-28T02:07:21.726Z","0","43","48","353364","483821","12529","30151","35692","31946","21688","22571",""
"2026-07-28T02:07:23.922Z","0","23","30","279235","136011","2560","7479","7847","3510","1771","2077",""
"2026-07-28T02:07:24.654Z","51","23","30","661559","220767","140113","45087","16565","40508","2646","2938",""
"2026-07-28T02:07:27.149Z","0","27","34","1705083","366787","54640","18191","36361","22504","7668","1026",""
"2026-07-28T02:07:27.798Z","0","21","50","137756","146726","44297","31436","10994","6492","10918","2968",""
"2026-07-28T02:07:28.596Z","0","37","83","134575","6044","44523","20629","10134","8398","5817","4780",""
"2026-07-28T02:07:29.388Z","0","27","75","90563","73425","20100","11859","19766","10612","6156","10403",""
"2026-07-28T02:07:30.185Z","0","35","80","177837","19346","5987","2320","2334","2917","542","1470",""
"2026-07-28T02:07:31.374Z","0","43","75","748993","116940","21246","17242","18229","10812","9568","2124",""
"2026-07-28T02:07:32.639Z","0","27","40","1033959","262881","4957","10300","14435","7477","3337","1293",""
"2026-07-28T02:07:33.846Z","0","35","43","1015415","3958","1480","3976","6959","1820","1641","973",""
"2026-07-28T02:07:34.973Z","0","35","43","1168579","159889","58521","17213","14379","25750","12323","9759",""
"2026-07-28T02:07:35.778Z","0","37","51","2974684","48362","23463","13906","6828","7490","4144","3347",""
"2026-07-28T02:07:36.576Z","0","47","61","700836","551124","70591","34617","32893","50390","35318","33664",""
"2026-07-28T02:07:37.373Z","0","47","64","1049055","22646","17067","8367","8534","9556","6313","2344",""
"2026-07-28T02:07:38.172Z","0","38","70","261381","41446","20662","11926","2144","3509","3292","756",""
"2026-07-28T02:07:38.969Z","0","38","53","517635","227616","11864","13821","16210","20969","29444","3575",""
"2026-07-28T02:07:40.440Z","0","51","60","274898","12098","4813","2521","4590","6185","1799","2275",""
"2026-07-28T02:07:41.364Z","0","30","41","648830","367927","14309","25350","16757","8709","11603","4595",""
"2026-07-28T02:07:46.896Z","51","35","56","1077119","201136","40413","46987","43205","31552","17802","4730",""
"2026-07-28T02:07:47.867Z","0","17","66","1019183","119137","99678","37863","17891","14900","21427","4404",""
"2026-07-28T02:07:48.666Z","0","37","77","425504","20221","4271","3897","3892","4300","5975","3784",""
"2026-07-28T02:07:51.269Z","0","34","70","294358","48593","9859","5074","2065","4786","7292","3071",""
"2026-07-28T02:07:53.898Z","0","20","41","554563","101137","16073","8112","4367","3169","3631","1335",""
"2026-07-28T02:07:54.653Z","0","21","47","949831","343571","129289","62740","19103","53185","40726","24390",""
"2026-07-28T02:07:55.409Z","51","21","47","1056830","620692","4059","19099","14008","20366","7430","2618",""
"2026-07-28T02:07:56.526Z","0","26","51","1763466","44956","21629","6534","20252","13662","8782","6560",""
"2026-07-28T02:07:57.990Z","0","47","60","641602","234514","15062","224853","135510","161302","93999","19909",""
"2026-07-28T02:08:00.809Z","0","56","67","26496","74862","22781","28031","27359","9292","10021","7029",""
"2026-07-28T02:08:03.197Z","26","43","61","504890","49699","7371","10877","14128","8352","1251","637",""
"2026-07-28T02:08:04.685Z","0","30","37","390978","553737","5403","18108","14164","7775","5329","7231",""
"2026-07-28T02:08:07.679Z","0","27","37","400228","139472","32823","54286","31729","13759","36102","13011",""
"2026-07-28T02:08:09.875Z","26","27","37","825476","14097","1892","2739","3726","1469","352","338",""
"2026-07-28T02:08:10.301Z","26","27","37","843307","252779","32122","55890","47971","33982","4025","1366",""
"2026-07-28T02:08:10.961Z","0","8","54","1517530","322484","88049","40405","27930","14623","15327","5557",""
"2026-07-28T02:08:11.699Z","0","34","70","1217012","185296","64001","9530","38496","49611","8505","4177",""
"2026-07-28T02:08:12.498Z","0","29","67","1837841","203377","32751","35152","25197","14086","2750","1416",""
"2026-07-28T02:08:13.374Z","0","29","69","1180128","257727","413722","222922","77270","59437","41820","17686",""
"2026-07-28T02:08:14.952Z","26","29","69","899345","81039","5513","10684","28410","13737","3328","1167",""
"2026-07-28T02:08:16.037Z","27","29","69","965634","9286","3307","1252","468","972","546","193",""
"2026-07-28T02:08:18.756Z","0","54","70","1643454","13999","11836","2720","9216","14877","3545","2716",""
"2026-07-28T02:08:20.525Z","0","50","54","571294","90196","12158","9730","14672","5689","2119","856",""
"2026-07-28T02:08:21.324Z","0","26","51","494757","304176","79562","13365","22390","15459","7352","3670",""
"2026-07-28T02:08:22.842Z","0","4","35","62331","197523","4287","3027","3607","1869","1946","1433",""
"2026-07-28T02:08:29.603Z","0","16","35","972905","226079","14654","12163","9768","9790","2143","3646",""
"2026-07-28T02:08:30.882Z","26","44","57","1136990","16672","9005","2575","5953","5678","1871","181",""
"2026-07-28T02:08:31.685Z","26","44","57","213721","16079","2273","3245","1381","922","932","181",""
"2026-07-28T02:08:33.204Z","0","21","37","579091","573384","6607","29776","10896","6403","3065","995",""
"2026-07-28T02:08:34.595Z","0","26","50","1066090","200405","82038","27272","18267","16453","3613","2428",""
"2026-07-28T02:08:35.423Z","0","11","54","86017","43044","20277","3558","2150","977","493","689",""
"2026-07-28T02:08:35.813Z","0","1","47","1315162","402794","46398","68531","46040","15406","5559","2487",""
"2026-07-28T02:08:36.504Z","0","3","50","418399","463769","33482","3632","8953","13410","1353","1525",""
"2026-07-28T02:08:37.296Z","0","3","29","564041","74524","2738","1839","3523","4454","2056","1429",""
"2026-07-28T02:08:47.069Z","51","35","48","1237560","297306","23793","32404","81201","29718","31412","15517",""
"2026-07-28T02:08:48.588Z","0","17","54","218152","70180","4878","11488","7058","1767","1553","1087",""
"2026-07-28T02:08:50.256Z","0","21","41","1379109","417760","76428","29918","37555","29716","14657","5665",""
"2026-07-28T02:08:53.244Z","0","20","51","877782","27909","7552","7683","6811","1724","3095","215",""
"2026-07-28T02:08:54.474Z","0","24","54","202384","38402","6666","13908","6030","8784","5171","2381",""
"2026-07-28T02:08:57.269Z","26","24","54","799240","22063","12041","7581","32978","19332","6894","7135",""
"2026-07-28T02:08:57.792Z","0","29","66","447045","193776","16150","49577","27340","15830","5824","4582",""
"2026-07-28T02:08:58.457Z","26","27","66","581538","224410","42331","27159","81623","66455","5778","3117",""
"2026-07-28T02:09:06.408Z","0","60","50","125749","23931","7902","3354","1910","9060","3284","1898",""
"2026-07-28T02:09:07.572Z","0","61","56","337144","51678","8435","1946","5842","5543","3084","2641",""
"2026-07-28T02:09:17.700Z","0","50","47","580926","127191","20531","7859","11646","13860","5435","3267",""
"2026-07-28T02:09:19.817Z","0","40","60","550164","68030","9148","5531","3838","5146","4947","4255",""
"2026-07-28T02:09:20.915Z","0","40","51","3169047","208722","28500","19185","16925","15662","14967","3412",""
"2026-07-28T02:09:22.229Z","0","26","50","798462","168141","49452","55096","24259","11472","7683","3312",""
"2026-07-28T02:09:23.250Z","0","24","44","283176","155404","26384","7162","7870","9851","8937","1381",""
"2026-07-28T02:09:23.784Z","0","26","60","689848","21462","23026","6917","5405","3439","1897","631",""
"2026-07-28T02:09:24.707Z","0","37","81","8477","191154","479921","253670","11818","190534","28028","10484",""
"2026-07-28T02:09:25.589Z","0","37","75","718148","40515","4349","6189","1241","2264","847","686",""
"2026-07-28T02:09:26.736Z","0","29","77","455162","142355","29519","10062","10943","4448","4557","1166",""
"2026-07-28T02:09:28.169Z","0","29","64","100983","48243","11153","6763","5486","4625","1102","634",""
"2026-07-28T02:09:28.818Z","0","23","57","573737","318270","217735","158019","85010","60863","128488","20047",""
"2026-07-28T02:09:29.699Z","51","23","57","1116293","57801","1517","14804","29982","18819","14395","6875",""
"2026-07-28T02:09:31.218Z","26","23","57","1592718","18107","7545","12610","16380","9455","1558","998",""
"2026-07-28T02:09:31.637Z","0","30","63","504112","48303","30452","10102","16968","8640","3744","1591",""
"2026-07-28T02:09:32.141Z","0","40","74","980069","120884","62584","29603","9912","13407","5043","1603",""
"2026-07-28T02:09:32.940Z","0","34","80","129191","95466","38146","19973","2454","5430","2895","1642",""
"2026-07-28T02:09:34.685Z","25","34","80","1386696","135164","55182","9167","21315","10592","12341","15671",""
"2026-07-28T02:09:36.072Z","0","23","67","223288","39652","7812","1987","2975","1372","718","212",""
"2026-07-28T02:09:37.781Z","0","16","63","572189","69697","14871","10546","4107","4943","2482","1887",""
"2026-07-28T02:09:38.567Z","0","7","43","128597","38446","11398","11001","5458","2661","1413","753",""
"2026-07-28T02:09:39.365Z","0","21","41","270092","19240","2145","3341","4926","3208","3100","1724",""
"2026-07-28T02:09:40.157Z","0","27","35","248038","64362","4628","6796","4192","8425","896","355",""
"2026-07-28T02:09:40.949Z","0","38","37","187441","208340","26287","2048","10416","10718","3543","4161",""
"2026-07-28T02:09:41.909Z","25","38","37","363958","36275","6522","8486","8201","11926","3550","1276",""
"2026-07-28T02:09:43.217Z","25","38","37","1946422","70862","17473","5960","11866","8207","4401","3957",""
"2026-07-28T02:09:44.520Z","25","38","37","836404","70648","51702","21541","12580","12927","9189","3550",""
"2026-07-28T02:09:45.258Z","0","50","41","1368494","457610","411410","136967","45545","191926","29433","12776",""
"2026-07-28T02:09:46.055Z","51","50","41","1535707","98062","48302","48909","39874","14441","3368","1584",""
"2026-07-28T02:09:47.040Z","0","44","47","485947","77867","18929","10821","9457","7449","3436","2875",""
"2026-07-28T02:09:47.837Z","0","44","61","170343","54876","36518","14642","3504","11304","3959","1983",""
"2026-07-28T02:09:48.660Z","0","43","77","233525","56294","34487","6296","6701","3143","1266","331",""
"2026-07-28T02:09:49.452Z","0","43","74","362287","14262","14325","17784","26296","8679","4897","2172",""
"2026-07-28T02:10:00.096Z","0","35","29","1003290","187573","45262","22694","15247","23063","12745","5169",""
"2026-07-28T02:10:01.380Z","0","14","51","508787","329472","8955","46512","15008","5168","3327","1121",""
"2026-07-28T02:10:02.453Z","0","11","53","788035","116983","26755","27683","10181","11083","5353","1114",""
"2026-07-28T02:10:03.251Z","0","10","44","546827","508758","7156","25977","13595","15776","7248","2444",""
"2026-07-28T02:10:04.007Z","0","11","27","510081","110551","15399","6720","16309","6744","2866","4258",""
"2026-07-28T02:10:04.800Z","0","23","37","1404454","173656","13487","91756","52240","15682","4320","3565",""
"2026-07-28T02:10:07.631Z","0","24","37","2217528","165768","52957","29175","16537","22193","9688","5959",""
"2026-07-28T02:10:10.212Z","0","47","48","100265","100862","4478","16180","4140","11531","3247","2075",""
"2026-07-28T02:10:10.475Z","0","48","43","795581","62203","7475","13986","14331","7515","6012","2007",""
"2026-07-28T02:10:11.117Z","0","34","37","61321","44393","8683","2544","3302","3270","941","432",""
"2026-07-28T02:10:11.916Z","0","29","41","834216","208189","41192","16998","10900","5774","5563","1163",""
"2026-07-28T02:10:12.719Z","0","35","43","539065","144384","22599","14360","21979","34606","6554","3592",""
"2026-07-28T02:10:14.694Z","51","35","43","1032342","113487","37224","38331","13962","17563","13022","2396",""
"2026-07-28T02:10:16.043Z","0","26","44","427082","101968","16251","1902","25026","7944","3862","433",""
"2026-07-28T02:10:16.841Z","0","27","41","107256","21539","3155","1915","1221","563","329","32",""
"2026-07-28T02:10:17.801Z","0","11","43","180557","141952","16210","15394","6910","5174","3660","559",""
"2026-07-28T02:10:18.707Z","0","13","34","70538","19371","3555","566","3287","778","463","461",""
"2026-07-28T02:10:19.601Z","0","8","29","137765","44460","250","3712","2185","1849","610","355",""
"2026-07-28T02:10:20.472Z","0","16","23","1533750","279852","19927","12240","11751","16110","28668","12167",""
"2026-07-28T02:10:21.479Z","0","24","20","128343","56325","4462","6509","5298","6098","5620","993",""
"2026-07-28T02:10:23.166Z","0","23","27","433248","42082","14426","2519","738","1773","1346","338",""
"2026-07-28T02:10:24.737Z","0","23","48","1145228","106144","37995","98124","47098","9258","16380","58860",""
"2026-07-28T02:10:26.531Z","0","38","67","2240796","892102","671764","521677","249588","545181","200863","20743",""
"2026-07-28T02:10:28.055Z","0","35","80","90638","27175","5457","13256","5814","2345","1003","1278",""
"2026-07-28T02:10:29.220Z","0","57","77","703648","20466","3271","8830","6626","13361","1301","418",""
"2026-07-28T02:10:29.717Z","26","57","77","598745","55180","59928","56985","31390","12365","4945","5114",""
"2026-07-28T02:10:30.198Z","26","57","77","784757","430586","170692","63899","20093","26715","42286","23048",""
"2026-07-28T02:10:32.292Z","0","63","75","153707","14068","12076","1078","2482","1859","938","1419",""
"2026-07-28T02:10:33.972Z","0","66","63","262151","21245","1265","8801","10579","3516","1639","425",""
"2026-07-28T02:10:34.350Z","0","53","57","161581","207680","28030","17994","40838","24082","6046","3828",""
"2026-07-28T02:10:34.997Z","0","61","54","696876","203868","115388","89141","111214","76769","21390","8810",""
"2026-07-28T02:10:36.365Z","0","56","47","1866786","48390","4614","7042","7983","6791","1600","1438",""
"2026-07-28T02:10:37.733Z","0","56","50","861372","40455","8352","17320","8825","8069","18944","4311",""
"2026-07-28T02:10:38.357Z","0","53","60","367960","56174","17803","12799","4019","4979","5389","1969",""
"2026-07-28T02:10:39.023Z","25","53","60","224774","302499","19176","75833","34795","53211","65575","44066",""
"2026-07-28T02:10:39.821Z","51","53","60","397195","27882","3885","6494","19745","10487","5102","2101",""
"2026-07-28T02:10:40.613Z","51","53","60","1678544","153439","13854","23457","40912","11215","30483","36400",""
"2026-07-28T02:10:41.411Z","0","40","47","664050","518202","48707","32822","57571","29031","33669","11445",""
"2026-07-28T02:10:42.384Z","0","40","61","1110127","438469","766744","426577","697427","169132","138957","33381",""
"2026-07-28T02:10:43.895Z","26","40","61","776677","22207","2745","6211","3573","1944","889","199",""
"2026-07-28T02:10:45.264Z","0","30","66","118215","84944","31537","35145","12424","7337","5878","2662",""
"2026-07-28T02:10:47.057Z","0","29","66","1188246","101122","37673","10973","5086","6803","3050","870",""
"2026-07-28T02:10:50.087Z","0","34","84","663831","23769","49387","3107","1487","8742","3051","1776",""
"2026-07-28T02:10:51.065Z","0","34","51","79788","45565","2481","1702","5192","3565","2190","938",""
"2026-07-28T02:10:51.425Z","0","43","51","1646694","65810","48458","34609","22306","28127","7030","9784",""
"2026-07-28T02:10:52.073Z","51","43","51","1453720","168048","246860","618789","309446","286634","30869","13664",""
"2026-07-28T02:10:52.871Z","51","43","51","1040305","104220","23583","27213","28610","23961","28113","14014",""
"2026-07-28T02:10:54.449Z","26","43","51","301569","20157","11439","3069","1462","4065","5755","3550",""
"2026-07-28T02:10:55.578Z","0","37","34","219271","75270","14146","5230","10475","4762","9036","3326",""
"2026-07-28T02:10:56.111Z","51","37","34","756445","323265","380847","148381","62440","182867","227903","39915",""
"2026-07-28T02:10:56.873Z","26","37","34","366575","20251","4178","5126","3367","2844","2046","756",""
"2026-07-28T02:10:59.207Z","0","38","54","59527","12864","7693","7496","3220","1114","516","362",""
"2026-07-28T02:10:59.711Z","26","38","54","734044","62040","8302","22732","24237","21355","10162","3427",""
"2026-07-28T02:11:00.023Z","51","38","54","1327844","21273","18566","12483","38535","23145","9095","1598",""
"2026-07-28T02:11:00.822Z","26","38","54","654050","88421","8043","19613","25005","8383","14998","12542",""
"2026-07-28T02:11:01.613Z","26","38","54","631503","33408","14891","9424","6182","4692","3840","1800",""
"2026-07-28T02:11:02.418Z","26","38","54","1531200","60422","25204","16933","9278","10008","3090","1829",""
"2026-07-28T02:11:03.353Z","26","38","54","231879","49413","13781","15810","10404","17909","10246","11358",""
"2026-07-28T02:11:04.571Z","26","38","54","1352433","338391","48773","13604","19613","10586","22575","2602",""
"2026-07-28T02:11:05.778Z","26","38","54","391727","12238","986","1062","1423","1789","863","210",""
"2026-07-28T02:11:07.535Z","51","38","54","1368137","890316","353618","199228","221218","112680","83225","48677",""
"2026-07-28T02:11:08.837Z","0","38","67","555978","90512","29235","20948","24244","10352","20056","2857",""
"2026-07-28T02:11:09.636Z","0","24","67","1448213","103370","80434","9688","15306","7347","6179","1410",""
"2026-07-28T02:11:10.763Z","0","17","66","61240","38480","6168","1320","1786","1093","2372","501",""
"2026-07-28T02:11:12.341Z","0","17","50","1317542","216349","5573","23336","18930","8893","5785","7744",""
"2026-07-28T02:11:19.266Z","0","27","44","347295","290907","92356","15932","15218","11094","3272","2183",""
"2026-07-28T02:11:20.441Z","0","20","67","123352","52279","9026","9026","3472","1775","811","365",""
"2026-07-28T02:11:21.359Z","0","21","74","996569","62018","42945","15042","20254","18044","5495","2357",""
"2026-07-28T02:11:21.947Z","0","41","69","68577","2349","352","590","1228","710","796","444",""
"2026-07-28T02:11:24.665Z","0","51","51","1594399","37136","3303","7034","9671","6239","10499","2587",""
"2026-07-28T02:11:25.751Z","0","69","26","1954375","75353","17706","21859","35238","13864","12212","12897",""
"2026-07-28T02:11:27.149Z","0","63","35","472380","10838","13046","2882","15914","3287","6283","1193",""
"2026-07-28T02:11:27.857Z","0","50","27","370176","475989","44903","8710","50598","17441","38597","6950",""
"2026-07-28T02:11:28.775Z","0","40","61","1109319","71422","55943","31638","24766","14529","13915","6413",""
"2026-07-28T02:11:29.933Z","0","37","51","327938","119434","6312","16383","4961","10245","3162","3597",""
"2026-07-28T02:11:30.869Z","0","43","61","41575","12894","3717","1026","2091","1034","1398","334",""
"2026-07-28T02:11:33.227Z","0","38","54","683635","433120","49889","109975","40540","33459","55177","6000",""
"2026-07-28T02:11:34.415Z","0","40","47","1446741","49597","2331","26655","23260","10406","11799","8433",""
"2026-07-28T02:11:35.285Z","0","43","57","612719","152351","39348","40735","15287","31792","8939","8035",""
"2026-07-28T02:11:36.611Z","51","43","57","1397516","72425","53303","41604","24749","23871","16474","8369",""
"2026-07-28T02:11:38.165Z","0","48","64","233220","15162","4293","10561","4688","3238","3639","938",""
"2026-07-28T02:11:39.905Z","0","57","67","281814","32616","7700","19220","6695","8992","2799","4168",""
"2026-07-28T02:11:50.357Z","0","20","40","168217","86600","41547","54755","62342","34239","5792","5110",""
"2026-07-28T02:11:53.250Z","0","41","56","35960","32245","6969","3629","6507","4330","5062","4463",""
"2026-07-28T02:11:53.743Z","0","40","50","3444723","460813","15906","235271","190788","79507","15236","23846",""
"2026-07-28T02:11:54.533Z","0","27","47","266538","181036","31000","8757","6799","3165","5211","1864",""
"2026-07-28T02:11:55.331Z","0","24","37","26581","54644","3137","1890","4182","1961","542","271",""
"2026-07-28T02:11:56.129Z","0","27","44","825433","178129","131824","82635","112121","65101","71576","72929",""
"2026-07-28T02:11:59.111Z","0","27","43","1443273","23871","5474","3628","2803","3801","2367","609",""
"2026-07-28T02:12:04.956Z","0","20","53","1176697","607914","118332","32836","69080","56793","10364","18632",""
"2026-07-28T02:12:05.742Z","0","24","56","2398865","150718","34665","17272","18154","17998","13512","5574",""
"2026-07-28T02:12:06.947Z","0","41","47","326623","40109","7167","15532","18652","21584","15878","10520",""
"2026-07-28T02:12:08.195Z","0","56","41","388073","158141","5701","21959","16451","17840","4809","3784",""
"2026-07-28T02:12:09.737Z","0","64","47","1423278","117467","30613","24511","14316","30915","41332","19717",""
"2026-07-28T02:12:20.034Z","0","29","53","96625","28511","7585","3314","6796","4576","4960","1182",""
"2026-07-28T02:12:22.151Z","0","35","30","62382","55665","1223","1468","2339","2158","1191","735",""
"2026-07-28T02:12:22.703Z","0","30","14","129264","26044","481","1088","2943","1926","1231","507",""
"2026-07-28T02:12:23.501Z","0","21","20","41270","146432","75903","9182","26609","7130","6022","5836",""
"2026-07-28T02:12:24.300Z","0","24","27","722913","36182","16347","30001","31695","6358","12404","3932",""
"2026-07-28T02:12:25.409Z","0","26","40","30871","38770","3144","3687","3339","2184","1289","342",""
"2026-07-28T02:12:26.549Z","0","23","60","239115","42920","15430","4932","3867","3083","4484","674",""
"2026-07-28T02:12:28.673Z","0","29","61","989772","171039","110118","20303","29289","18271","16199","7336",""
"2026-07-28T02:12:30.761Z","0","29","63","60599","167706","23260","42052","9410","11445","2432","1493",""
"2026-07-28T02:12:31.631Z","0","38","53","97598","74342","10481","45219","15273","14527","9688","3392",""
"2026-07-28T02:12:32.429Z","0","37","47","18062","39834","1684","5245","5236","3125","3767","1378",""
"2026-07-28T02:12:33.281Z","0","38","43","20213","29227","3940","5729","5495","2474","3508","1349",""
"2026-07-28T02:12:34.727Z","0","38","41","1684481","1071846","81471","108445","167085","75244","10159","8657",""
"2026-07-28T02:12:38.249Z","0","35","41","772685","16912","7939","4120","2205","2005","3518","1577",""
"2026-07-28T02:12:39.827Z","0","53","64","2496588","467602","54600","148695","253920","270857","39381","12362",""
"2026-07-28T02:12:40.469Z","0","61","57","1125799","90753","12942","23391","33183","21279","14553","3490",""
"2026-07-28T02:12:40.853Z","51","61","57","588750","606472","337470","331189","170875","160686","143318","81948",""
"2026-07-28T02:12:41.591Z","26","61","57","211471","5203","2621","1794","1441","619","507","66",""
"2026-07-28T02:12:42.395Z","0","56","74","187770","138174","153084","53007","40120","12613","18723","2873",""
"2026-07-28T02:12:53.730Z","0","35","17","78050","57891","6798","1399","4413","3581","2160","907",""
"2026-07-28T02:13:08.381Z","0","20","27","1105136","77608","7679","10045","10623","7834","7340","2879",""
"2026-07-28T02:13:09.317Z","0","40","47","991648","361585","166198","176630","208949","144390","84773","25576",""
"2026-07-28T02:13:10.247Z","0","48","66","1585004","173181","240887","54655","67779","47559","27649","6178",""
"2026-07-28T02:13:11.916Z","0","47","77","115728","48154","23886","8891","4598","5262","2186","2599",""
"2026-07-28T02:13:13.097Z","0","50","63","1870713","1123708","73386","44250","122383","95943","72216","27833",""
"2026-07-28T02:13:15.389Z","0","30","64","1540653","124806","43600","31529","6438","5378","6996","3114",""
"2026-07-28T02:13:16.781Z","0","10","57","339611","250207","10328","10657","13274","4971","4747","1395",""
"2026-07-28T02:13:17.471Z","0","8","47","630563","260496","26595","15099","6837","7323","2368","1918",""
"2026-07-28T02:13:18.695Z","0","1","30","591038","139020","10762","12775","7456","3778","3923","1268",""
"2026-07-28T02:13:20.381Z","0","7","11","345198","316118","2077","17027","11205","26827","5481","847",""
"2026-07-28T02:13:27.869Z","0","21","47","3013530","117641","24785","48556","17600","9183","4364","9310",""
"2026-07-28T02:13:28.529Z","0","23","38","88325","67139","3284","2119","3131","1980","1082","1229",""
"2026-07-28T02:13:30.257Z","0","34","43","363576","106233","12705","18805","14817","12721","3875","1947",""
"2026-07-28T02:13:32.837Z","0","24","26","1192991","66543","10301","2891","7099","4397","2403","1676",""
"2026-07-28T02:13:33.137Z","0","40","41","1621072","142349","81241","7648","13960","40578","9725","15442",""
"2026-07-28T02:13:34.175Z","0","43","51","125056","217085","126902","54042","17604","52364","7033","3650",""
"2026-07-28T02:13:34.973Z","0","53","57","305632","92541","8659","37589","13784","17898","8804","2474",""
"2026-07-28T02:13:35.363Z","0","57","77","334346","23704","43008","32117","31432","10278","2693","1060",""
"2026-07-28T02:13:36.155Z","0","48","69","1386409","224738","2579","51895","17951","15693","5821","2244",""
"2026-07-28T02:13:36.953Z","0","38","60","1414742","243424","45048","15568","13808","12648","5315","2388",""
"2026-07-28T02:13:37.865Z","0","23","54","551432","156605","28741","6156","14159","4043","1241","1779",""
"2026-07-28T02:13:39.029Z","0","7","38","288767","128419","16071","10880","7836","2433","2680","375",""
"2026-07-28T02:13:41.201Z","0","13","30","859503","342042","39739","12668","103253","48466","41902","42988",""
"2026-07-28T02:13:58.823Z","0","80","44","368497","38927","10452","9081","4243","16337","3811","3465",""
"2026-07-28T02:13:59.663Z","0","51","23","525284","224196","4974","9065","13360","9567","4454","3890",""
"2026-07-28T02:14:01.043Z","0","30","13","160082","203449","20898","10194","10537","7974","3864","3022",""
"2026-07-28T02:14:02.435Z","0","17","14","190493","34303","8582","6332","2712","3266","2149","1313",""
"2026-07-28T02:14:03.257Z","0","17","40","268273","163928","8880","12851","10162","4658","5950","3545",""
"2026-07-28T02:14:04.055Z","0","26","30","242619","945272","29296","42157","27715","82964","31905","13115",""
"2026-07-28T02:14:04.853Z","0","26","23","287016","20728","928","2242","2291","1345","897","675",""
"2026-07-28T02:14:05.645Z","0","38","14","40401","10497","970","1088","2045","2958","2073","734",""
"2026-07-28T02:14:06.545Z","0","47","17","411394","83466","10486","5806","4671","7133","6562","2684",""
"2026-07-28T02:14:07.769Z","0","40","11","658699","277121","3686","6193","13204","11266","5146","1910",""
"2026-07-28T02:14:08.939Z","0","40","20","136118","47498","6522","10047","2708","3251","851","378",""
"2026-07-28T02:14:10.385Z","0","27","17","233252","49507","2968","3771","6400","3548","478","285",""
"2026-07-28T02:14:11.183Z","0","34","24","298673","44603","16953","8601","6398","9799","3809","2021",""
"2026-07-28T02:14:11.981Z","0","37","47","157947","124587","32772","13326","19313","8747","8892","3789",""
"2026-07-28T02:14:12.779Z","0","40","48","1170286","88944","9225","42138","16202","9848","4217","2134",""
"2026-07-28T02:14:13.571Z","0","43","54","1283583","71618","5946","15265","22355","8308","6419","2077",""
"2026-07-28T02:14:14.759Z","0","43","34","2763462","720062","15681","23388","78144","93450","39919","4364",""
"2026-07-28T02:14:16.847Z","0","48","34","825068","21091","3166","4497","5205","3154","2710","2530",""
"2026-07-28T02:14:20.267Z","0","38","70","71452","35788","8620","6710","13362","6624","2680","1227",""
"2026-07-28T02:14:21.569Z","0","51","70","273345","20983","8379","14028","7697","3794","1477","647",""
