timestamp,signalQuality,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,label
"2026-07-27T02:11:00.954Z","0","35","81","664379","10686","19685","5701","5692","2301","6749","2877",""
"2026-07-27T02:11:01.944Z","0","24","83","969310","214077","48236","18041","24497","10253","8318","17374",""
"2026-07-27T02:11:02.868Z","26","24","83","185053","126839","14773","13247","4518","7888","4606","3204",""
"2026-07-27T02:11:03.966Z","26","24","83","1251703","552302","25488","107170","9822","46756","41144","12102",""
"2026-07-27T02:11:04.842Z","0","11","80","1715091","2319700","569477","278480","410149","117762","190336","105949",""
"2026-07-27T02:11:06.012Z","26","11","80","1112814","349569","121133","42737","49982","29070","49746","20475",""
"2026-07-27T02:11:06.846Z","0","1","74","585796","50995","5207","35492","8941","4224","5766","2674",""
"2026-07-27T02:11:07.878Z","0","10","61","855978","255939","73285","77018","95194","58762","67189","36351",""
"2026-07-27T02:11:08.862Z","26","10","61","2639632","153192","52773","133258","19356","22268","32099","36040",""
"2026-07-27T02:11:09.834Z","0","11","61","1553167","615612","132488","88490","114449","44317","26442","24535",""
"2026-07-27T02:11:10.824Z","0","8","47","1487411","1067942","47656","32100","42355","25141","83176","68797",""
"2026-07-27T02:11:11.856Z","0","14","37","426209","83503","10026","16504","16128","11540","13002","20311",""
"2026-07-27T02:11:12.870Z","0","10","34","420102","166368","28558","21544","15771","18722","24434","32472",""
"2026-07-27T02:11:13.914Z","0","13","35","288311","84660","19865","15189","7704","8994","16675","2760",""
"2026-07-27T02:11:14.832Z","0","13","27","81879","156273","857","951","2896","3809","4989","4047",""
"2026-07-27T02:11:15.811Z","0","7","37","596669","308527","131317","40511","85529","20371","35077","23784",""
"2026-07-27T02:11:16.837Z","0","11","53","699597","86906","120538","31474","31380","42824","40051","8560",""
"2026-07-27T02:11:17.929Z","0","14","53","481460","454189","68323","56425","36323","58275","61970","40244",""
"2026-07-27T02:11:18.877Z","0","47","75","11251","4780","2757","2004","9132","12331","10211","17811",""
"2026-07-27T02:11:19.825Z","0","50","67","185165","65754","11416","2323","2809","6097","5962","1226",""
"2026-07-27T02:11:20.863Z","0","47","44","1127081","221565","7296","9079","28218","26126","20630","29722",""
"2026-07-27T02:11:21.877Z","0","53","44","1518328","91767","14933","13906","6608","28529","39098","6284",""
"2026-07-27T02:11:22.867Z","0","34","47","1206344","227191","48538","20985","12101","38568","45858","12138",""
"2026-07-27T02:11:23.785Z","0","53","51","28762","19028","14492","4596","7672","31845","16226","12214",""
"2026-07-27T02:11:24.751Z","0","54","67","1356701","698402","320867","111699","217939","128532","111282","73095",""
"2026-07-27T02:11:25.813Z","0","44","70","2571496","186640","39793","29990","16994","16593","90641","24340",""
"2026-07-27T02:11:26.815Z","0","37","67","1019405","133012","14230","13405","13062","6235","11332","2281",""
"2026-07-27T02:11:27.937Z","0","17","69","100522","59197","19068","10167","3901","7540","2629","1589",""
"2026-07-27T02:11:28.777Z","0","13","77","342821","14868","3888","20302","6968","2666","9139","1678",""
"2026-07-27T02:11:29.923Z","0","14","84","272848","76818","75070","10102","9170","11423","20221","3193",""
"2026-07-27T02:11:30.823Z","0","11","93","740104","211537","88585","27690","10219","9930","34415","1825",""
"2026-07-27T02:11:32.012Z","0","16","91","789031","87076","7394","26386","8623","20343","6728","4926",""
"2026-07-27T02:11:32.995Z","0","16","80","351421","112088","13973","19081","13663","10744","19413","1343",""
"2026-07-27T02:11:33.787Z","0","16","69","611061","90720","9547","31064","23890","9887","33157","14597",""
"2026-07-27T02:11:34.867Z","0","23","66","669667","121920","12131","26093","11509","10672","13088","5140",""
"2026-07-27T02:11:35.857Z","0","11","66","550342","175876","36924","26893","29000","8522","19194","8220",""
"2026-07-27T02:11:36.835Z","0","10","74","1893975","501483","351468","25026","39634","50178","106763","22790",""
"2026-07-27T02:11:37.777Z","0","10","77","995599","194576","90434","25334","12571","25653","22537","17828",""
"2026-07-27T02:11:38.929Z","0","16","74","1754025","463869","26752","88327","140752","94288","83178","76708",""
"2026-07-27T02:11:39.715Z","0","29","75","526925","142563","38956","60221","105236","41117","41308","14297",""
"2026-07-27T02:11:40.879Z","0","29","74","781325","250986","90635","59995","24171","23033","42567","11548",""
"2026-07-27T02:11:41.887Z","0","27","80","149393","10498","15858","3256","5828","2246","1886","1229",""
"2026-07-27T02:11:42.805Z","0","30","83","1659950","577797","66548","133321","46272","160475","129349","11711",""
"2026-07-27T02:11:43.777Z","0","24","77","2116987","1144679","38355","188473","64950","121136","156701","10068",""
"2026-07-27T02:11:44.809Z","0","24","75","2157481","92541","20819","37198","30822","8643","30605","5909",""
