timestamp,signalQuality,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,label
"2026-07-28T01:42:49.614Z","0","48","47","33318","5855","8086","11285","20952","23907","13873","11990",""
"2026-07-28T01:42:50.448Z","0","66","37","17340","24702","6462","5369","9382","33288","21110","10608",""
"2026-07-28T01:42:51.246Z","0","91","34","37645","9979","2092","3541","13794","39632","16905","5058",""
"2026-07-28T01:42:52.932Z","0","100","43","4873","5079","2522","1897","1302","5161","1870","1064",""
"2026-07-28T01:42:53.730Z","0","100","27","2155","5873","809","1776","3402","25122","15338","20274",""
"2026-07-28T01:42:54.636Z","0","100","40","42449","7662","10352","3183","8331","7120","10047","5326",""
"2026-07-28T01:42:55.435Z","0","94","53","8445","1069","1396","3072","5991","4486","2358","2360",""
"2026-07-28T01:42:56.226Z","0","93","54","6117","4853","4142","3468","4042","5845","2674","1469",""
"2026-07-28T01:42:57.252Z","0","77","63","2202","15151","2433","2452","4995","6786","841","862",""
"2026-07-28T01:42:58.044Z","0","69","64","27895","12797","4768","14510","10507","5365","5324","4283",""
"2026-07-28T01:42:58.854Z","0","60","69","54288","19952","19635","11932","18684","10328","3754","2065",""
"2026-07-28T01:42:59.868Z","0","67","66","3093","5102","5337","7477","6407","23739","3442","1255",""
"2026-07-28T01:43:00.829Z","0","70","66","3973","8431","962","2500","4045","7146","2863","4111",""
"2026-07-28T01:43:02.197Z","0","91","54","11528","3785","1112","4217","9215","15559","5343","5711",""
"2026-07-28T01:43:02.995Z","0","96","54","1752","3189","1465","3913","486","3661","2793","1336",""
"2026-07-28T01:43:03.865Z","0","90","63","3557","2133","3890","3093","1325","4889","10099","3041",""
"2026-07-28T01:43:05.082Z","0","90","67","6168","9557","1215","8088","6911","11289","7617","2119",""
"2026-07-28T01:43:05.941Z","0","81","77","2743","3267","3783","480","2234","3986","2298","4430",""
"2026-07-28T01:43:07.014Z","0","78","66","4103","11423","3088","2449","3030","6061","1662","2162",""
"2026-07-28T01:43:08.094Z","0","64","61","65115","27448","11233","12290","11453","5383","3608","2785",""
"2026-07-28T01:43:08.886Z","0","56","57","3466","17422","5771","1889","4216","5175","12275","1778",""
"2026-07-28T01:43:10.429Z","0","48","54","120697","18495","6615","549","1063","5022","1560","2034",""
"2026-07-28T01:43:11.832Z","0","47","57","52399","17142","8915","2774","5236","7903","1729","1900",""
"2026-07-28T01:43:13.002Z","0","51","61","10624","7159","9030","1332","3874","3435","1018","1900",""
"2026-07-28T01:43:13.705Z","0","56","61","5722","5421","1185","1561","2005","3048","1536","1840",""
"2026-07-28T01:43:14.718Z","0","57","60","4318","5503","846","1588","3444","1796","1549","1867",""
"2026-07-28T01:43:15.708Z","0","61","53","8376","3482","1180","915","6243","2192","3016","2776",""
"2026-07-28T01:43:17.838Z","0","64","53","7842","6103","2187","8606","2161","5578","2413","1426",""
